QUA,QUA_val,BLU,RED,NIR,SWR,BLU_1,RED_1,NIR_1,SWR_1,BLU_2,RED_2,NIR_2,SWR_2,BLU_3,RED_3,NIR_3,SWR_3,BLU_4,RED_4,NIR_4,SWR_4,Satellite_Date,Location,Altitude
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-12,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-13,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-14,Malic,850
False,249.0000,0.0205,0.0100,0.2170,0.1155,0.0195,0.0205,0.2855,0.1150,0.0175,0.0135,0.2570,0.1115,0.0165,0.0075,0.2085,0.1120,0.0225,0.0120,0.2140,0.1205,2016-08-15,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-16,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-18,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-19,Malic,850
False,251.0000,0.0235,0.0335,0.3845,0.2085,0.0520,0.0355,0.3540,0.2155,0.0455,0.0725,0.4770,0.2250,0.0075,0.0585,0.3890,0.1915,0.0220,0.0170,0.3965,0.1965,2016-08-20,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-21,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-22,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-23,Malic,850
False,251.0000,0.1960,0.1890,0.3410,0.2475,0.2170,0.2405,0.4050,0.2770,0.1195,0.1210,0.2975,0.2265,0.2140,0.2075,0.3250,0.2490,0.2665,0.2250,0.3585,0.2460,2016-08-24,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-25,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-27,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-28,Malic,850
True,248.0000,0.0230,0.0195,0.2920,0.1755,0.0215,0.0195,0.3095,0.1700,0.0235,0.0240,0.3185,0.1775,0.0245,0.0210,0.4025,0.1785,0.0240,0.0195,0.3270,0.1710,2016-08-29,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-30,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-08-31,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-01,Malic,850
False,251.0000,0.0855,0.0980,0.2340,0.1735,0.0560,0.0455,0.2125,0.1390,0.0570,0.0510,0.2095,0.1695,0.0995,0.0820,0.2220,0.2295,0.0805,0.0675,0.2250,0.1710,2016-09-02,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-05,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-06,Malic,850
False,155.0000,0.5085,1.0565,1.1185,0.8030,0.5240,0.7015,1.0320,0.7805,0.5190,1.0860,1.1410,0.8070,0.5275,0.8220,1.0130,0.8120,0.5250,1.0990,1.0700,0.7880,2016-09-07,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-08,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-09,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-10,Malic,850
False,249.0000,0.0380,0.0365,0.3095,0.1580,0.0375,0.0365,0.3220,0.1475,0.0380,0.0410,0.3635,0.1690,0.0385,0.0325,0.2810,0.1635,0.0380,0.0345,0.3040,0.1480,2016-09-11,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-12,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-14,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-15,Malic,850
False,248.0000,0.0205,0.0235,0.3195,0.1425,0.0205,0.0190,0.3045,0.1370,0.0205,0.0255,0.3745,0.1510,0.0205,0.0190,0.2600,0.1545,0.0205,0.0210,0.2910,0.1450,2016-09-16,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-17,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-18,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-19,Malic,850
False,123.0000,0.5315,0.6690,0.7635,0.5115,0.5630,0.6540,0.7330,0.5080,0.7500,0.6590,0.7480,0.5200,0.7295,0.6470,0.7435,0.5270,0.5635,0.6675,0.7640,0.5050,2016-09-20,Malic,850
False,251.0000,0.1210,0.1345,0.4695,0.2565,0.1350,0.1510,0.4750,0.2715,0.0940,0.1200,0.4505,0.2400,0.0355,0.0610,0.5285,0.2480,0.1070,0.1070,0.4835,0.2700,2016-09-21,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-23,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-24,Malic,850
True,248.0000,0.0115,0.0200,0.2435,0.1495,0.0100,0.0195,0.2765,0.1370,0.0130,0.0235,0.3030,0.1480,0.0140,0.0155,0.2645,0.1630,0.0130,0.0195,0.2610,0.1535,2016-09-25,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-26,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-27,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-09-28,Malic,850
False,251.0000,0.0775,0.0855,0.3325,0.1755,0.0750,0.0870,0.3545,0.1715,0.0765,0.0900,0.3505,0.1830,0.0785,0.0900,0.4095,0.1870,0.0820,0.0870,0.3510,0.1745,2016-09-29,Malic,850
True,248.0000,0.0080,0.0165,0.2645,0.1580,0.0080,0.0200,0.3035,0.1555,0.0070,0.0175,0.3110,0.1535,0.0090,0.0180,0.3505,0.1735,0.0115,0.0170,0.2870,0.1690,2016-09-30,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-01,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-02,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-03,Malic,850
False,251.0000,0.3800,0.3680,0.4855,0.2280,0.3750,0.3565,0.4740,0.2270,0.3760,0.3675,0.4865,0.2270,0.3780,0.3690,0.4920,0.2285,0.3835,0.3685,0.4830,0.2285,2016-10-04,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-05,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-07,Malic,850
False,251.0000,0.2585,0.2545,0.3875,0.3375,0.2315,0.2245,0.3650,0.3060,0.2565,0.2650,0.3945,0.3375,0.2815,0.2940,0.4210,0.3590,0.2680,0.2415,0.3900,0.3340,2016-10-08,Malic,850
False,251.0000,0.4140,0.3845,0.4475,0.2510,0.3960,0.3695,0.4290,0.2305,0.4170,0.3845,0.4535,0.2570,0.4340,0.3980,0.4700,0.2725,0.4140,0.3820,0.4430,0.2495,2016-10-09,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-10,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-11,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-12,Malic,850
False,251.0000,0.0615,0.0705,0.1845,0.1275,0.0385,0.0600,0.1580,0.1090,0.0630,0.0680,0.1795,0.1300,0.0930,0.0820,0.2050,0.1780,0.0735,0.0860,0.1925,0.1335,2016-10-13,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-14,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-16,Malic,850
False,251.0000,0.0975,0.1280,0.3170,0.1950,0.1020,0.1200,0.3050,0.1870,0.0945,0.1280,0.3305,0.2040,0.1005,0.1200,0.3070,0.2040,0.1005,0.1250,0.3070,0.1925,2016-10-17,Malic,850
False,123.0000,1.0820,0.8615,0.8770,0.5100,1.0820,0.8405,0.8635,0.4960,1.0820,0.8515,0.8685,0.5100,1.0825,0.8890,0.9140,0.5335,1.0820,0.8670,0.8885,0.5155,2016-10-18,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-19,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-20,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-21,Malic,850
False,248.0000,0.0185,0.0305,0.1690,0.1395,0.0180,0.0395,0.1925,0.1320,0.0195,0.0340,0.2130,0.1355,0.0195,0.0395,0.1860,0.1520,0.0185,0.0345,0.1835,0.1390,2016-10-22,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-23,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-25,Malic,850
False,251.0000,0.6975,0.9300,0.9605,0.4120,0.7075,0.9710,0.9940,0.4250,0.6855,0.9235,0.9560,0.4005,0.7590,0.8805,0.9050,0.4190,0.7080,0.9415,0.9780,0.4320,2016-10-26,Malic,850
False,251.0000,0.0810,0.0640,0.1355,0.0885,0.0860,0.0470,0.1295,0.0865,0.0400,0.0360,0.1240,0.0785,0.0445,0.0455,0.1175,0.0915,0.1010,0.0930,0.1480,0.0940,2016-10-27,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-28,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-10-30,Malic,850
False,251.0000,0.0550,0.0575,0.1645,0.1655,0.0225,0.0355,0.1210,0.1140,0.0265,0.0455,0.1870,0.1590,0.1125,0.1060,0.2360,0.2385,0.0935,0.1000,0.1705,0.1800,2016-10-31,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-01,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-03,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-04,Malic,850
False,59.0000,1.0985,1.1620,1.1070,0.5820,1.0985,1.1680,1.1010,0.5780,1.0985,1.1635,1.1080,0.5850,1.0985,1.1625,1.1135,0.5840,1.0985,1.1625,1.1050,0.5785,2016-11-05,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-06,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-07,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-08,Malic,850
False,251.0000,0.2130,0.1910,0.2450,0.1105,0.2190,0.1950,0.2180,0.0880,0.2905,0.2885,0.3060,0.0895,0.2095,0.1955,0.2225,0.1210,0.1795,0.1850,0.2355,0.1260,2016-11-09,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-10,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-12,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-13,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-15,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-16,Malic,850
False,251.0000,0.6890,0.7595,0.7750,0.5765,0.6890,0.8005,0.8540,0.6090,0.6890,0.7935,0.8105,0.6045,0.6850,0.7345,0.7550,0.5500,0.6595,0.7355,0.7550,0.5410,2016-11-18,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-19,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-21,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-22,Malic,850
False,249.0000,0.0435,0.0590,0.1740,0.1750,0.0510,0.0645,0.1770,0.1525,0.0415,0.0725,0.2105,0.1735,0.0385,0.0425,0.1420,0.2170,0.0415,0.0520,0.1590,0.1695,2016-11-23,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-24,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-25,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-26,Malic,850
False,251.0000,0.5545,0.5035,0.4965,0.3310,0.5470,0.5020,0.4995,0.3360,0.5600,0.5065,0.5045,0.3335,0.5590,0.5020,0.4975,0.3235,0.5485,0.4995,0.4945,0.3275,2016-11-27,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-28,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-11-30,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-01,Malic,850
False,248.0000,0.0730,0.1015,0.2025,0.1970,0.0740,0.0960,0.2180,0.1935,0.0735,0.1185,0.2270,0.2040,0.0690,0.0885,0.1955,0.2085,0.0730,0.0940,0.1900,0.1905,2016-12-02,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-03,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-04,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-05,Malic,850
True,248.0000,0.0000,0.0210,0.0850,0.1375,0.0000,0.0320,0.1190,0.1205,0.0000,0.0260,0.1210,0.1400,0.0015,0.0550,0.1610,0.1840,0.0000,0.0275,0.1035,0.1385,2016-12-06,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-07,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-09,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-10,Malic,850
False,251.0000,0.0125,0.0595,0.2255,0.2500,0.0000,0.0220,0.1100,0.1825,0.0110,0.0465,0.1875,0.2295,0.0210,0.0900,0.2870,0.2860,0.0180,0.0800,0.2555,0.2890,2016-12-11,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-12,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-13,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-14,Malic,850
False,251.0000,0.4590,0.4495,0.4620,0.4140,0.4260,0.3990,0.4085,0.3830,0.4700,0.4430,0.4725,0.4210,0.5060,0.4785,0.5130,0.4595,0.4815,0.4895,0.4790,0.4150,2016-12-15,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-16,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-18,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-19,Malic,850
False,251.0000,0.1865,0.1360,0.2120,0.1770,0.2080,0.1790,0.2455,0.1945,0.2015,0.1780,0.2410,0.1880,0.2355,0.2325,0.3295,0.2180,0.1740,0.1245,0.2260,0.1780,2016-12-20,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-21,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016-12-22,Malic,850
